chemin, class, classe_LOC, classe_CLOC, classe_DC, WMC, classe_BC
.\src\main\java\org\jfree\data\function\PolynomialFunction2D.java, PolynomialFunction2D, 33, 44, 1.3333333333333333, 8, 0.16666666666666666
.\src\main\java\org\jfree\data\function\PowerFunction2D.java, PowerFunction2D, 39, 44, 1.1282051282051282, 9, 0.12535612535612536
.\src\main\java\org\jfree\data\gantt\GanttCategoryDataset.java, GanttCategoryDataset, 12, 110, 9.166666666666666, 10, 0.9166666666666666
.\src\main\java\org\jfree\data\gantt\SlidingGanttCategoryDataset.java, SlidingGanttCategoryDataset, 242, 296, 1.2231404958677685, 61, 0.020051483538815876
.\src\main\java\org\jfree\data\gantt\Task.java, Task, 89, 96, 1.0786516853932584, 22, 0.049029622063329927
.\src\main\java\org\jfree\data\gantt\TaskSeries.java, TaskSeries, 71, 70, 0.9859154929577465, 17, 0.0579950289975145
.\src\main\java\org\jfree\data\gantt\TaskSeriesCollection.java, TaskSeriesCollection, 302, 284, 0.9403973509933775, 60, 0.015673289183222958
.\src\main\java\org\jfree\data\gantt\XYTaskDataset.java, XYTaskDataset, 184, 207, 1.125, 43, 0.02616279069767442
.\src\main\java\org\jfree\data\general\AbstractDataset.java, AbstractDataset, 61, 116, 1.901639344262295, 16, 0.11885245901639344
.\src\main\java\org\jfree\data\general\AbstractSeriesDataset.java, AbstractSeriesDataset, 24, 37, 1.5416666666666667, 7, 0.22023809523809526
.\src\main\java\org\jfree\data\general\Dataset.java, Dataset, 4, 17, 4.25, 2, 2.125
.\src\main\java\org\jfree\data\general\DatasetChangeEvent.java, DatasetChangeEvent, 10, 23, 2.3, 2, 1.15
.\src\main\java\org\jfree\data\general\DatasetChangeListener.java, DatasetChangeListener, 3, 9, 3.0, 1, 3.0
.\src\main\java\org\jfree\data\general\DatasetUtils.java, DatasetUtils, 1280, 830, 0.6484375, 305, 0.0021260245901639344
.\src\main\java\org\jfree\data\general\DefaultHeatMapDataset.java, DefaultHeatMapDataset, 128, 132, 1.03125, 32, 0.0322265625
.\src\main\java\org\jfree\data\general\DefaultKeyedValueDataset.java, DefaultKeyedValueDataset, 71, 63, 0.8873239436619719, 19, 0.046701260192735364
.\src\main\java\org\jfree\data\general\DefaultKeyedValues2DDataset.java, DefaultKeyedValues2DDataset, 3, 8, 2.6666666666666665, 0, 2.6666666666666665
.\src\main\java\org\jfree\data\general\DefaultKeyedValuesDataset.java, DefaultKeyedValuesDataset, 3, 6, 2.0, 0, 2.0
.\src\main\java\org\jfree\data\general\DefaultPieDataset.java, DefaultPieDataset, 114, 161, 1.412280701754386, 29, 0.04869933454325469
.\src\main\java\org\jfree\data\general\DefaultValueDataset.java, DefaultValueDataset, 37, 43, 1.162162162162162, 9, 0.1291291291291291
.\src\main\java\org\jfree\data\general\HeatMapDataset.java, HeatMapDataset, 12, 89, 7.416666666666667, 10, 0.7416666666666667
.\src\main\java\org\jfree\data\general\HeatMapUtils.java, HeatMapUtils, 37, 34, 0.918918918918919, 7, 0.1312741312741313
.\src\main\java\org\jfree\data\general\KeyedValueDataset.java, KeyedValueDataset, 2, 4, 2.0, 0, 2.0
.\src\main\java\org\jfree\data\general\KeyedValues2DDataset.java, KeyedValues2DDataset, 2, 8, 4.0, 0, 4.0
.\src\main\java\org\jfree\data\general\KeyedValuesDataset.java, KeyedValuesDataset, 2, 4, 2.0, 0, 2.0
.\src\main\java\org\jfree\data\general\PieDataset.java, PieDataset, 2, 8, 4.0, 0, 4.0
.\src\main\java\org\jfree\data\general\Series.java, Series, 73, 107, 1.4657534246575343, 20, 0.07328767123287672
.\src\main\java\org\jfree\data\general\SeriesChangeEvent.java, SeriesChangeEvent, 6, 9, 1.5, 1, 1.5
.\src\main\java\org\jfree\data\general\SeriesChangeListener.java, SeriesChangeListener, 3, 8, 2.6666666666666665, 1, 2.6666666666666665
.\src\main\java\org\jfree\data\general\SeriesDataset.java, SeriesDataset, 5, 32, 6.4, 3, 2.1333333333333333
.\src\main\java\org\jfree\data\general\SeriesException.java, SeriesException, 6, 9, 1.5, 1, 1.5
.\src\main\java\org\jfree\data\general\ValueDataset.java, ValueDataset, 2, 4, 2.0, 0, 2.0
.\src\main\java\org\jfree\data\general\WaferMapDataset.java, WaferMapDataset, 104, 129, 1.2403846153846154, 29, 0.04277188328912467
.\src\main\java\org\jfree\data\io\CSV.java, CSV, 76, 56, 0.7368421052631579, 16, 0.046052631578947366
.\src\main\java\org\jfree\data\ItemKey.java, ItemKey, 3, 8, 2.6666666666666665, 1, 2.6666666666666665
.\src\main\java\org\jfree\data\json\impl\JSONArray.java, JSONArray, 62, 50, 0.8064516129032258, 13, 0.06203473945409429
.\src\main\java\org\jfree\data\json\impl\JSONAware.java, JSONAware, 3, 15, 5.0, 1, 5.0
.\src\main\java\org\jfree\data\json\impl\JSONObject.java, JSONObject, 74, 68, 0.918918918918919, 14, 0.06563706563706564
.\src\main\java\org\jfree\data\json\impl\JSONStreamAware.java, JSONStreamAware, 3, 18, 6.0, 1, 6.0
.\src\main\java\org\jfree\data\json\impl\JSONValue.java, JSONValue, 143, 137, 0.958041958041958, 40, 0.02395104895104895
.\src\main\java\org\jfree\data\json\JSONUtils.java, JSONUtils, 88, 50, 0.5681818181818182, 12, 0.047348484848484855
.\src\main\java\org\jfree\data\KeyedObject.java, KeyedObject, 51, 44, 0.8627450980392157, 12, 0.07189542483660132
.\src\main\java\org\jfree\data\KeyedObjects.java, KeyedObjects, 139, 131, 0.9424460431654677, 33, 0.028558971005014172
.\src\main\java\org\jfree\data\KeyedObjects2D.java, KeyedObjects2D, 225, 183, 0.8133333333333334, 54, 0.015061728395061728
.\src\main\java\org\jfree\data\KeyedValue.java, KeyedValue, 3, 11, 3.6666666666666665, 1, 3.6666666666666665
.\src\main\java\org\jfree\data\KeyedValueComparator.java, KeyedValueComparator, 68, 32, 0.47058823529411764, 18, 0.026143790849673203
.\src\main\java\org\jfree\data\KeyedValueComparatorType.java, KeyedValueComparatorType, 3, 6, 2.0, 0, 2.0
.\src\main\java\org\jfree\data\KeyedValues.java, KeyedValues, 6, 46, 7.666666666666667, 4, 1.9166666666666667
.\src\main\java\org\jfree\data\KeyedValues2D.java, KeyedValues2D, 9, 56, 6.222222222222222, 7, 0.888888888888889
.\src\main\java\org\jfree\data\KeyedValues2DItemKey.java, KeyedValues2DItemKey, 66, 34, 0.5151515151515151, 13, 0.039627039627039624
.\src\main\java\org\jfree\data\KeyedValuesItemKey.java, KeyedValuesItemKey, 44, 23, 0.5227272727272727, 9, 0.05808080808080808
.\src\main\java\org\jfree\data\KeyToGroupMap.java, KeyToGroupMap, 147, 91, 0.6190476190476191, 34, 0.018207282913165267
.\src\main\java\org\jfree\data\Range.java, Range, 180, 191, 1.0611111111111111, 50, 0.021222222222222222
.\src\main\java\org\jfree\data\RangeInfo.java, RangeInfo, 5, 29, 5.8, 3, 1.9333333333333333
.\src\main\java\org\jfree\data\RangeType.java, RangeType, 3, 7, 2.3333333333333335, 0, 2.3333333333333335
.\src\main\java\org\jfree\data\resources\DataPackageResources.java, DataPackageResources, 7, 10, 1.4285714285714286, 1, 1.4285714285714286
.\src\main\java\org\jfree\data\resources\DataPackageResources_de.java, DataPackageResources_de, 7, 9, 1.2857142857142858, 1, 1.2857142857142858
.\src\main\java\org\jfree\data\resources\DataPackageResources_es.java, DataPackageResources_es, 7, 9, 1.2857142857142858, 1, 1.2857142857142858
.\src\main\java\org\jfree\data\resources\DataPackageResources_fr.java, DataPackageResources_fr, 7, 9, 1.2857142857142858, 1, 1.2857142857142858
.\src\main\java\org\jfree\data\resources\DataPackageResources_pl.java, DataPackageResources_pl, 7, 9, 1.2857142857142858, 1, 1.2857142857142858
.\src\main\java\org\jfree\data\resources\DataPackageResources_ru.java, DataPackageResources_ru, 7, 9, 1.2857142857142858, 1, 1.2857142857142858
.\src\main\java\org\jfree\data\statistics\BoxAndWhiskerCalculator.java, BoxAndWhiskerCalculator, 93, 54, 0.5806451612903226, 17, 0.03415559772296015
.\src\main\java\org\jfree\data\statistics\BoxAndWhiskerCategoryDataset.java, BoxAndWhiskerCategoryDataset, 20, 150, 7.5, 18, 0.4166666666666667
.\src\main\java\org\jfree\data\statistics\BoxAndWhiskerItem.java, BoxAndWhiskerItem, 112, 103, 0.9196428571428571, 26, 0.03537087912087912
.\src\main\java\org\jfree\data\statistics\BoxAndWhiskerXYDataset.java, BoxAndWhiskerXYDataset, 13, 97, 7.461538461538462, 11, 0.6783216783216783
.\src\main\java\org\jfree\data\statistics\DefaultBoxAndWhiskerCategoryDataset.java, DefaultBoxAndWhiskerCategoryDataset, 371, 421, 1.1347708894878705, 82, 0.013838669383998421
.\src\main\java\org\jfree\data\statistics\DefaultBoxAndWhiskerXYDataset.java, DefaultBoxAndWhiskerXYDataset, 218, 248, 1.1376146788990826, 49, 0.023216626099981277
.\src\main\java\org\jfree\data\statistics\DefaultMultiValueCategoryDataset.java, DefaultMultiValueCategoryDataset, 175, 149, 0.8514285714285714, 40, 0.021285714285714286
.\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java, DefaultStatisticalCategoryDataset, 315, 264, 0.8380952380952381, 65, 0.012893772893772894
.\src\main\java\org\jfree\data\statistics\HistogramBin.java, HistogramBin, 58, 50, 0.8620689655172413, 13, 0.0663129973474801
.\src\main\java\org\jfree\data\statistics\HistogramDataset.java, HistogramDataset, 191, 215, 1.12565445026178, 43, 0.026178010471204185
.\src\main\java\org\jfree\data\statistics\HistogramType.java, HistogramType, 3, 6, 2.0, 0, 2.0
.\src\main\java\org\jfree\data\statistics\MeanAndStandardDeviation.java, MeanAndStandardDeviation, 60, 64, 1.0666666666666667, 15, 0.07111111111111111
.\src\main\java\org\jfree\data\statistics\MultiValueCategoryDataset.java, MultiValueCategoryDataset, 4, 23, 5.75, 2, 2.875
.\src\main\java\org\jfree\data\statistics\Regression.java, Regression, 216, 72, 0.3333333333333333, 36, 0.009259259259259259
.\src\main\java\org\jfree\data\statistics\SimpleHistogramBin.java, SimpleHistogramBin, 123, 89, 0.7235772357723578, 33, 0.02192658290219266
.\src\main\java\org\jfree\data\statistics\SimpleHistogramDataset.java, SimpleHistogramDataset, 170, 229, 1.3470588235294119, 40, 0.033676470588235294
.\src\main\java\org\jfree\data\statistics\StatisticalCategoryDataset.java, StatisticalCategoryDataset, 6, 36, 6.0, 4, 1.5
.\src\main\java\org\jfree\data\statistics\Statistics.java, Statistics, 207, 151, 0.7294685990338164, 45, 0.016210413311862588
.\src\main\java\org\jfree\data\time\DateRange.java, DateRange, 38, 68, 1.7894736842105263, 9, 0.19883040935672514
.\src\main\java\org\jfree\data\time\Day.java, Day, 166, 213, 1.283132530120482, 33, 0.03888280394304491
.\src\main\java\org\jfree\data\time\DynamicTimeSeriesCollection.java, DynamicTimeSeriesCollection, 376, 434, 1.1542553191489362, 90, 0.012825059101654847
.\src\main\java\org\jfree\data\time\DynamicTimeSeriesCollection.java, ValueSequence, 18, 25, 1.3888888888888888, 5, 0.2777777777777778
.\src\main\java\org\jfree\data\time\FixedMillisecond.java, FixedMillisecond, 101, 114, 1.1287128712871286, 24, 0.04702970297029702
.\src\main\java\org\jfree\data\time\Hour.java, Hour, 181, 213, 1.1767955801104972, 37, 0.03180528594893236
.\src\main\java\org\jfree\data\time\Millisecond.java, Millisecond, 177, 183, 1.0338983050847457, 34, 0.030408773678963108
.\src\main\java\org\jfree\data\time\Minute.java, Minute, 189, 207, 1.0952380952380953, 36, 0.030423280423280425
.\src\main\java\org\jfree\data\time\Month.java, Month, 220, 221, 1.0045454545454546, 48, 0.020928030303030306
.\src\main\java\org\jfree\data\time\MovingAverage.java, MovingAverage, 138, 96, 0.6956521739130435, 32, 0.021739130434782608
.\src\main\java\org\jfree\data\time\ohlc\OHLC.java, OHLC, 56, 50, 0.8928571428571429, 13, 0.06868131868131869
.\src\main\java\org\jfree\data\time\ohlc\OHLCItem.java, OHLCItem, 43, 43, 1.0, 11, 0.09090909090909091
.\src\main\java\org\jfree\data\time\ohlc\OHLCSeries.java, OHLCSeries, 30, 54, 1.8, 8, 0.225
.\src\main\java\org\jfree\data\time\ohlc\OHLCSeriesCollection.java, OHLCSeriesCollection, 170, 233, 1.3705882352941177, 40, 0.03426470588235294
.\src\main\java\org\jfree\data\time\Quarter.java, Quarter, 175, 207, 1.1828571428571428, 35, 0.03379591836734694
.\src\main\java\org\jfree\data\time\RegularTimePeriod.java, RegularTimePeriod, 90, 216, 2.4, 32, 0.075
.\src\main\java\org\jfree\data\time\Second.java, Second, 180, 189, 1.05, 38, 0.027631578947368424
.\src\main\java\org\jfree\data\time\SimpleTimePeriod.java, SimpleTimePeriod, 82, 75, 0.9146341463414634, 20, 0.04573170731707317
.\src\main\java\org\jfree\data\time\TimePeriod.java, TimePeriod, 4, 16, 4.0, 2, 2.0
.\src\main\java\org\jfree\data\time\TimePeriodAnchor.java, TimePeriodAnchor, 3, 7, 2.3333333333333335, 0, 2.3333333333333335
.\src\main\java\org\jfree\data\time\TimePeriodFormatException.java, TimePeriodFormatException, 5, 9, 1.8, 1, 1.8
.\src\main\java\org\jfree\data\time\TimePeriodValue.java, TimePeriodValue, 60, 68, 1.1333333333333333, 14, 0.08095238095238096
.\src\main\java\org\jfree\data\time\TimePeriodValues.java, TimePeriodValues, 196, 169, 0.8622448979591837, 45, 0.019160997732426303
.\src\main\java\org\jfree\data\time\TimePeriodValuesCollection.java, TimePeriodValuesCollection, 180, 169, 0.9388888888888889, 40, 0.02347222222222222
.\src\main\java\org\jfree\data\time\TimeSeries.java, TimeSeries, 555, 538, 0.9693693693693693, 136, 0.007127715951245363
.\src\main\java\org\jfree\data\time\TimeSeriesCollection.java, TimeSeriesCollection, 291, 305, 1.0481099656357389, 63, 0.016636666121202206
.\src\main\java\org\jfree\data\time\TimeSeriesDataItem.java, TimeSeriesDataItem, 60, 90, 1.5, 14, 0.10714285714285714
.\src\main\java\org\jfree\data\time\TimeSeriesTableModel.java, TimeSeriesTableModel, 108, 78, 0.7222222222222222, 27, 0.026748971193415638
.\src\main\java\org\jfree\data\time\TimeTableXYDataset.java, TimeTableXYDataset, 204, 295, 1.446078431372549, 50, 0.028921568627450978
.\src\main\java\org\jfree\data\time\Week.java, Week, 269, 258, 0.9591078066914498, 55, 0.01743832375802636
.\src\main\java\org\jfree\data\time\Year.java, Year, 128, 192, 1.5, 28, 0.05357142857142857
.\src\main\java\org\jfree\data\UnknownKeyException.java, UnknownKeyException, 5, 8, 1.6, 1, 1.6
.\src\main\java\org\jfree\data\Value.java, Value, 3, 8, 2.6666666666666665, 1, 2.6666666666666665
.\src\main\java\org\jfree\data\Values.java, Values, 4, 19, 4.75, 2, 2.375
.\src\main\java\org\jfree\data\Values2D.java, Values2D, 5, 24, 4.8, 3, 1.5999999999999999
.\src\main\java\org\jfree\data\xml\CategoryDatasetHandler.java, CategoryDatasetHandler, 34, 38, 1.1176470588235294, 9, 0.12418300653594772
.\src\main\java\org\jfree\data\xml\CategorySeriesHandler.java, CategorySeriesHandler, 41, 39, 0.9512195121951219, 8, 0.11890243902439024
.\src\main\java\org\jfree\data\xml\DatasetReader.java, DatasetReader, 53, 52, 0.9811320754716981, 10, 0.09811320754716982
.\src\main\java\org\jfree\data\xml\DatasetTags.java, DatasetTags, 8, 9, 1.125, 0, 1.125
.\src\main\java\org\jfree\data\xml\ItemHandler.java, ItemHandler, 48, 50, 1.0416666666666667, 11, 0.09469696969696971
.\src\main\java\org\jfree\data\xml\KeyHandler.java, KeyHandler, 40, 49, 1.225, 9, 0.13611111111111113
.\src\main\java\org\jfree\data\xml\PieDatasetHandler.java, PieDatasetHandler, 32, 37, 1.15625, 9, 0.1284722222222222
.\src\main\java\org\jfree\data\xml\RootHandler.java, RootHandler, 34, 36, 1.0588235294117647, 10, 0.10588235294117647
.\src\main\java\org\jfree\data\xml\ValueHandler.java, ValueHandler, 48, 47, 0.9791666666666666, 11, 0.0890151515151515
.\src\main\java\org\jfree\data\xy\AbstractIntervalXYDataset.java, AbstractIntervalXYDataset, 38, 40, 1.0526315789473684, 8, 0.13157894736842105
.\src\main\java\org\jfree\data\xy\AbstractXYDataset.java, AbstractXYDataset, 24, 27, 1.125, 5, 0.225
.\src\main\java\org\jfree\data\xy\AbstractXYZDataset.java, AbstractXYZDataset, 11, 12, 1.0909090909090908, 2, 0.5454545454545454
.\src\main\java\org\jfree\data\xy\CategoryTableXYDataset.java, CategoryTableXYDataset, 132, 206, 1.5606060606060606, 33, 0.0472910927456382
.\src\main\java\org\jfree\data\xy\DefaultHighLowDataset.java, DefaultHighLowDataset, 147, 208, 1.4149659863945578, 34, 0.041616646658663464
.\src\main\java\org\jfree\data\xy\DefaultIntervalXYDataset.java, DefaultIntervalXYDataset, 181, 295, 1.6298342541436464, 34, 0.047936301592460186
.\src\main\java\org\jfree\data\xy\DefaultOHLCDataset.java, DefaultOHLCDataset, 123, 157, 1.2764227642276422, 29, 0.04401457807681525
.\src\main\java\org\jfree\data\xy\DefaultTableXYDataset.java, DefaultTableXYDataset, 269, 252, 0.9368029739776952, 61, 0.015357425802913036
.\src\main\java\org\jfree\data\xy\DefaultWindDataset.java, DefaultWindDataset, 114, 130, 1.1403508771929824, 26, 0.043859649122807015
.\src\main\java\org\jfree\data\xy\DefaultWindDataset.java, WindDataItem, 54, 43, 0.7962962962962963, 14, 0.056878306878306875
.\src\main\java\org\jfree\data\xy\DefaultXYDataset.java, DefaultXYDataset, 134, 178, 1.328358208955224, 29, 0.04580545548121462
